lon,lat,nu
60.8,21.8,0.002714
60.8,22,0.00227
60.8,22.2,0.001661
60.8,22.4,0.001063
60.8,22.6,0.000595
60.8,22.8,0.000296
60.8,23,0.000142
60.8,23.4,0.000218
60.8,23.6,0.000565
60.8,23.8,0.001365
60.8,24,0.002894
60.8,24.2,0.005371
60.8,24.4,0.008731
60.8,24.6,0.012484
60.8,24.8,0.015822
60.8,25,0.018033
60.8,25.2,0.018915
60.8,25.4,0.018872
60.8,25.6,0.018562
60.8,25.8,0.018483
60.8,26,0.01889
60.8,26.2,0.020063
60.8,26.4,0.02249
60.8,26.6,0.026597
60.8,26.8,0.032152
60.8,27,0.037941
60.8,27.2,0.042075
60.8,27.4,0.042843
60.8,27.6,0.039561
60.8,27.8,0.032902
61,21,0.002859
61,21.2,0.004106
61,21.4,0.005156
61,21.6,0.00566
61,21.8,0.005435
61,22,0.004565
61,22.2,0.003355
61,22.4,0.002158
61,22.6,0.001216
61,22.8,0.000604
61,23,0.000279
61,23.2,0.000177
61,23.4,0.000281
61,23.6,0.00069
61,23.8,0.001642
61,24,0.003475
61,24.2,0.006427
61,24.4,0.010436
61,24.6,0.014932
61,24.8,0.018979
61,25,0.021773
61,25.2,0.023102
61,25.4,0.023464
61,25.6,0.023584
61,25.8,0.02394
61,26,0.024678
61,26.2,0.025985
61,26.4,0.028336
61,26.6,0.03221
61,26.8,0.037442
61,27,0.042837
61,27.2,0.046499
61,27.4,0.046722
61,27.6,0.042857
61,27.8,0.035606
61.2,20.6,0.001624
61.2,20.8,0.003063
61.2,21,0.005049
61.2,21.2,0.007278
61.2,21.4,0.009174
61.2,21.6,0.010115
61.2,21.8,0.009758
61.2,22,0.008238
61.2,22.2,0.006088
61.2,22.4,0.00394
61.2,22.6,0.002233
61.2,22.8,0.001113
61.2,23,0.00051
61.2,23.2,0.000278
61.2,23.4,0.000347
61.2,23.6,0.000783
61.2,23.8,0.001822
61.2,24,0.003799
61.2,24.2,0.006978
61.2,24.4,0.011283
61.2,24.6,0.016123
61.2,24.8,0.020545
61.2,25,0.023733
61.2,25.2,0.025526
61.2,25.4,0.026479
61.2,25.6,0.027335
61.2,25.8,0.028499
61.2,26,0.029953
61.2,26.2,0.0317
61.2,26.4,0.034099
61.2,26.6,0.0376
61.2,26.8,0.042098
61.2,27,0.046535
61.2,27.2,0.049225
61.2,27.4,0.048669
61.2,27.6,0.044327
61.2,27.8,0.036864
61.4,20.2,0.000475
61.4,20.4,0.001176
61.4,20.6,0.002547
61.4,20.8,0.004821
61.4,21,0.007979
61.4,21.2,0.011551
61.4,21.4,0.01463
61.4,21.6,0.016214
61.4,21.8,0.015728
61.4,22,0.013358
61.4,22.2,0.009935
61.4,22.4,0.006471
61.4,22.6,0.003693
61.4,22.8,0.001857
61.4,23,0.000847
61.4,23.2,0.000428
61.4,23.4,0.000436
61.4,23.6,0.000876
61.4,23.8,0.001936
61.4,24,0.003914
61.4,24.2,0.007047
61.4,24.4,0.011261
61.4,24.6,0.015996
61.4,24.8,0.020378
61.4,25,0.023683
61.4,25.2,0.025831
61.4,25.4,0.027406
61.4,25.6,0.029136
61.4,25.8,0.031322
61.4,26,0.033766
61.4,26.2,0.036238
61.4,26.4,0.038869
61.4,26.6,0.041973
61.4,26.8,0.045498
61.4,27,0.048651
61.4,27.2,0.050137
61.4,27.4,0.048802
61.4,27.6,0.044245
61.4,27.8,0.036985
61.6,20,0.000232
61.6,20.2,0.000661
61.6,20.4,0.001643
61.6,20.6,0.003573
61.6,20.8,0.006792
61.6,21,0.011296
61.6,21.2,0.016437
61.6,21.4,0.020935
61.6,21.6,0.023342
61.6,21.8,0.022788
61.6,22,0.019484
61.6,22.2,0.014592
61.6,22.4,0.009574
61.6,22.6,0.005508
61.6,22.8,0.002791
61.6,23,0.001282
61.6,23.2,0.000638
61.6,23.4,0.000592
61.6,23.6,0.001053
61.6,23.8,0.002139
61.6,24,0.004071
61.6,24.2,0.00703
61.6,24.4,0.010915
61.6,24.6,0.015234
61.6,24.8,0.019249
61.6,25,0.022385
61.6,25.2,0.02465
61.6,25.4,0.026647
61.6,25.6,0.029081
61.6,25.8,0.03218
61.6,26,0.035624
61.6,26.2,0.038923
61.6,26.4,0.041892
61.6,26.6,0.044638
61.6,26.8,0.047139
61.6,27,0.048948
61.6,27.2,0.049263
61.6,27.4,0.047345
61.6,27.6,0.04289
61.6,27.8,0.036201
61.6,28,0.028151
61.8,20,0.000288
61.8,20.2,0.000823
61.8,20.4,0.002054
61.8,20.6,0.004487
61.8,20.8,0.008575
61.8,21,0.014342
61.8,21.2,0.020998
61.8,21.4,0.026916
61.8,21.6,0.030215
61.8,21.8,0.029708
61.8,22,0.025587
61.8,22.2,0.019308
61.8,22.4,0.012768
61.8,22.6,0.007404
61.8,22.8,0.003787
61.8,23,0.00177
61.8,23.2,0.000921
61.8,23.4,0.000864
61.8,23.6,0.001439
61.8,23.8,0.002679
61.8,24,0.004716
61.8,24.2,0.007623
61.8,24.4,0.011254
61.8,24.6,0.015162
61.8,24.8,0.018729
61.8,25,0.0215
61.8,25.2,0.023554
61.8,25.4,0.025504
61.8,25.6,0.028084
61.8,25.8,0.031568
61.8,26,0.035592
61.8,26.2,0.039469
61.8,26.4,0.042677
61.8,26.6,0.045046
61.8,26.8,0.046578
61.8,27,0.047171
61.8,27.2,0.046542
61.8,27.4,0.044325
61.8,27.6,0.040273
61.8,27.8,0.034428
61.8,28,0.027276
62,20,0.000319
62,20.2,0.000916
62,20.4,0.002299
62,20.6,0.005052
62,20.8,0.009714
62,21,0.016354
62,21.2,0.024108
62,21.4,0.031126
62,21.6,0.035201
62,21.8,0.034875
62,22,0.030272
62,22.2,0.023022
62,22.4,0.015345
62,22.6,0.008973
62,22.8,0.004639
62,23,0.002229
62,23.2,0.001262
62,23.4,0.001312
62,23.6,0.002174
62,23.8,0.003838
62,24,0.006335
62,24.2,0.009624
62,24.4,0.01346
62,24.6,0.017363
62,24.8,0.020727
62,25,0.023109
62,25.2,0.024576
62,25.4,0.025769
62,25.6,0.027561
62,25.8,0.030439
62,26,0.034173
62,26.2,0.037978
62,26.4,0.041033
62,26.6,0.042891
62,26.8,0.043542
62,27,0.043163
62,27.2,0.041887
62,27.4,0.039658
62,27.6,0.036227
62,27.8,0.031394
62,28,0.025314
62,28.2,0.018652
62.2,20,0.000317
62.2,20.2,0.000914
62.2,20.4,0.002309
62.2,20.6,0.005106
62.2,20.8,0.009887
62.2,21,0.016766
62.2,21.2,0.024902
62.2,21.4,0.032401
62.2,21.6,0.036934
62.2,21.8,0.036886
62.2,22,0.032274
62.2,22.2,0.02474
62.2,22.4,0.016622
62.2,22.6,0.009803
62.2,22.8,0.005133
62.2,23,0.002563
62.2,23.2,0.001636
62.2,23.4,0.001952
62.2,23.6,0.003338
62.2,23.8,0.005777
62.2,24,0.009252
62.2,24.2,0.013598
62.2,24.4,0.018418
62.2,24.6,0.023074
62.2,24.8,0.026792
62.2,25,0.028946
62.2,25.2,0.029473
62.2,25.4,0.029064
62.2,25.6,0.028879
62.2,25.8,0.029848
62.2,26,0.032083
62.2,26.2,0.034865
62.2,26.4,0.037173
62.2,26.6,0.038309
62.2,26.8,0.038173
62.2,27,0.037105
62.2,27.2,0.035496
62.2,27.4,0.033465
62.2,27.6,0.030758
62.2,27.8,0.026995
62.2,28,0.022096
62.2,28.2,0.016513
62.2,28.4,0.011096
62.2,29.4,0.000387
62.2,29.6,0.000292
62.2,29.8,0.000293
62.2,30,0.000299
62.2,30.2,0.000277
62.2,30.4,0.000227
62.4,20,0.000282
62.4,20.2,0.000818
62.4,20.4,0.002082
62.4,20.6,0.004638
62.4,20.8,0.009049
62.4,21,0.015467
62.4,21.2,0.023159
62.4,21.4,0.030379
62.4,21.6,0.034913
62.4,21.8,0.035152
62.4,22,0.031004
62.4,22.2,0.023955
62.4,22.4,0.016219
62.4,22.6,0.009648
62.4,22.8,0.005129
62.4,23,0.002698
62.4,23.2,0.001993
62.4,23.4,0.002736
62.4,23.6,0.004857
62.4,23.8,0.008415
62.4,24,0.013393
62.4,24.2,0.019531
62.4,24.4,0.026242
62.4,24.6,0.03259
62.4,24.8,0.037408
62.4,25,0.03965
62.4,25.2,0.038978
62.4,25.4,0.036158
62.4,25.6,0.032805
62.4,25.8,0.030521
62.4,26,0.030002
62.4,26.2,0.03077
62.4,26.4,0.031722
62.4,26.6,0.031934
62.4,26.8,0.031144
62.4,27,0.029687
62.4,27.2,0.02802
62.4,27.4,0.026324
62.4,27.6,0.024332
62.4,27.8,0.021592
62.4,28,0.017888
62.4,28.2,0.013517
62.4,28.4,0.009166
62.4,28.6,0.005529
62.4,28.8,0.002973
62.4,29,0.00148
62.4,29.2,0.000781
62.4,29.4,0.000571
62.4,29.6,0.000592
62.4,29.8,0.000673
62.4,30,0.00071
62.4,30.2,0.000662
62.4,30.4,0.000542
62.4,30.6,0.000387
62.6,20.2,0.000658
62.6,20.4,0.001688
62.6,20.6,0.00379
62.6,20.8,0.007455
62.6,21,0.012848
62.6,21.2,0.019399
62.6,21.4,0.025659
62.6,21.6,0.029731
62.6,21.8,0.030176
62.6,22,0.026823
62.6,22.2,0.020882
62.6,22.4,0.014245
62.6,22.6,0.008549
62.6,22.8,0.004632
62.6,23,0.002605
62.6,23.2,0.002276
62.6,23.4,0.003536
62.6,23.6,0.006493
62.6,23.8,0.011352
62.6,24,0.018166
62.6,24.2,0.026641
62.6,24.4,0.035991
62.6,24.6,0.044877
62.6,24.8,0.051522
62.6,25,0.054247
62.6,25.2,0.052291
62.6,25.4,0.046501
62.6,25.6,0.039112
62.6,25.8,0.032586
62.6,26,0.028376
62.6,26.2,0.0264
62.6,26.4,0.02558
62.6,26.6,0.024795
62.6,26.8,0.023548
62.6,27,0.021988
62.6,27.2,0.020493
62.6,27.4,0.019193
62.6,27.6,0.017835
62.6,27.8,0.015973
62.6,28,0.013358
62.6,28.2,0.010177
62.6,28.4,0.006951
62.6,28.6,0.004237
62.6,28.8,0.00235
62.6,29,0.001307
62.6,29.2,0.000923
62.6,29.4,0.000964
62.6,29.6,0.001199
62.6,29.8,0.001432
62.6,30,0.001528
62.6,30.2,0.001428
62.6,30.4,0.001167
62.6,30.6,0.000831
62.6,30.8,0.000516
62.6,31,0.00028
62.8,20.2,0.000476
62.8,20.4,0.001231
62.8,20.6,0.002788
62.8,20.8,0.00553
62.8,21,0.009612
62.8,21.2,0.014635
62.8,21.4,0.019519
62.8,21.6,0.022799
62.8,21.8,0.02332
62.8,22,0.020883
62.8,22.2,0.016375
62.8,22.4,0.01125
62.8,22.6,0.006814
62.8,22.8,0.003783
62.8,23,0.002333
62.8,23.2,0.002426
62.8,23.4,0.004169
62.8,23.6,0.007876
62.8,23.8,0.013934
62.8,24,0.022551
62.8,24.2,0.033473
62.8,24.4,0.045764
62.8,24.6,0.057637
62.8,24.8,0.066591
62.8,25,0.070138
62.8,25.2,0.06702
62.8,25.4,0.058183
62.8,25.6,0.046523
62.8,25.8,0.035462
62.8,26,0.027275
62.8,26.2,0.022347
62.8,26.4,0.019686
62.8,26.6,0.018004
62.8,26.8,0.016525
62.8,27,0.015132
62.8,27.2,0.013979
62.8,27.4,0.013104
62.8,27.6,0.01226
62.8,27.8,0.01107
62.8,28,0.00932
62.8,28.2,0.007135
62.8,28.4,0.004902
62.8,28.6,0.003041
62.8,28.8,0.001811
62.8,29,0.001258
62.8,29.2,0.00128
62.8,29.4,0.001702
62.8,29.6,0.002285
62.8,29.8,0.00278
62.8,30,0.002972
62.8,30.2,0.002781
62.8,30.4,0.002268
62.8,30.6,0.001613
62.8,30.8,0.001001
62.8,31,0.000541
62.8,31.2,0.000255
63,20.2,0.00031
63,20.4,0.000808
63,20.6,0.001846
63,20.8,0.003695
63,21,0.006476
63,21.2,0.009942
63,21.4,0.013365
63,21.6,0.015731
63,21.8,0.016209
63,22,0.014616
63,22.2,0.011537
63,22.4,0.00798
63,22.6,0.004883
63,22.8,0.002806
63,23,0.001945
63,23.2,0.002411
63,23.4,0.004486
63,23.6,0.008667
63,23.8,0.015535
63,24,0.02549
63,24.2,0.038406
63,24.4,0.053296
63,24.6,0.067971
63,24.8,0.079219
63,25,0.083751
63,25.2,0.079811
63,25.4,0.068405
63,25.6,0.053063
63,25.8,0.03806
63,26,0.026401
63,26.2,0.018913
63,26.4,0.014716
63,26.6,0.012405
63,26.8,0.010946
63,27,0.009925
63,27.2,0.00925
63,27.4,0.008821
63,27.6,0.008382
63,27.8,0.007632
63,28,0.00644
63,28.2,0.004922
63,28.4,0.003391
63,28.6,0.002173
63,28.8,0.001492
63,29,0.001425
63,29.2,0.00194
63,29.4,0.002888
63,29.6,0.003991
63,29.8,0.004885
63,30,0.005229
63,30.2,0.004885
63,30.4,0.003981
63,30.6,0.002828
63,30.8,0.001753
63,31,0.000947
63,31.2,0.000446
63.2,20.4,0.000478
63.2,20.6,0.001101
63.2,20.8,0.002222
63.2,21,0.003926
63.2,21.2,0.006076
63.2,21.4,0.00823
63.2,21.6,0.009757
63.2,21.8,0.010122
63.2,22,0.009185
63.2,22.2,0.007295
63.2,22.4,0.005079
63.2,22.6,0.003157
63.2,22.8,0.001907
63.2,23,0.001544
63.2,23.2,0.002265
63.2,23.4,0.004461
63.2,23.6,0.008743
63.2,23.8,0.015845
63.2,24,0.026349
63.2,24.2,0.040328
63.2,24.4,0.056829
63.2,24.6,0.073428
63.2,24.8,0.086378
63.2,25,0.091764
63.2,25.2,0.087442
63.2,25.4,0.074453
63.2,25.6,0.056743
63.2,25.8,0.039164
63.2,26,0.025233
63.2,26.2,0.016085
63.2,26.4,0.010952
63.2,26.6,0.008383
63.2,26.8,0.007193
63.2,27,0.006722
63.2,27.2,0.006647
63.2,27.4,0.006706
63.2,27.6,0.006593
63.2,27.8,0.006066
63.2,28,0.005084
63.2,28.2,0.003831
63.2,28.4,0.002623
63.2,28.6,0.001759
63.2,28.8,0.001463
63.2,29,0.001841
63.2,29.2,0.002914
63.2,29.4,0.004533
63.2,29.6,0.00633
63.2,29.8,0.007756
63.2,30,0.0083
63.2,30.2,0.007748
63.2,30.4,0.006307
63.2,30.6,0.004477
63.2,30.8,0.002772
63.2,31,0.001496
63.2,31.2,0.000704
63.2,31.4,0.000289
63.4,20.6,0.000591
63.4,20.8,0.001202
63.4,21,0.002141
63.4,21.2,0.003337
63.4,21.4,0.004553
63.4,21.6,0.005433
63.4,21.8,0.005671
63.4,22,0.005176
63.4,22.2,0.004135
63.4,22.4,0.00291
63.4,22.6,0.001853
63.4,22.8,0.001233
63.4,23,0.001237
63.4,23.2,0.002107
63.4,23.4,0.004261
63.4,23.6,0.008332
63.4,23.8,0.0151
63.4,24,0.025283
63.4,24.2,0.039135
63.4,24.4,0.055843
63.4,24.6,0.072964
63.4,24.8,0.086529
63.4,25,0.092335
63.4,25.2,0.088036
63.4,25.4,0.074671
63.4,25.6,0.056305
63.4,25.8,0.037957
63.4,26,0.023318
63.4,26.2,0.013646
63.4,26.4,0.008306
63.4,26.6,0.005902
63.4,26.8,0.005213
63.4,27,0.005454
63.4,27.2,0.006109
63.4,27.4,0.006727
63.4,27.6,0.006903
63.4,27.8,0.00641
63.4,28,0.005304
63.4,28.2,0.003903
63.4,28.4,0.002624
63.4,28.6,0.001811
63.4,28.8,0.001706
63.4,29,0.002456
63.4,29.2,0.004106
63.4,29.4,0.006479
63.4,29.6,0.009072
63.4,29.8,0.011115
63.4,30,0.011889
63.4,30.2,0.01109
63.4,30.4,0.009022
63.4,30.6,0.006399
63.4,30.8,0.003959
63.4,31,0.002135
63.4,31.2,0.001004
63.4,31.4,0.000412
63.6,20.8,0.000584
63.6,21,0.001049
63.6,21.2,0.001646
63.6,21.4,0.00226
63.6,21.6,0.002713
63.6,21.8,0.002848
63.6,22,0.002613
63.6,22.2,0.002107
63.6,22.4,0.00151
63.6,22.6,0.001028
63.6,22.8,0.000845
63.6,23,0.001136
63.6,23.2,0.002141
63.6,23.4,0.004242
63.6,23.6,0.007992
63.6,23.8,0.014084
63.6,24,0.023238
63.6,24.2,0.035831
63.6,24.4,0.051258
63.6,24.6,0.06729
63.6,24.8,0.08013
63.6,25,0.085696
63.6,25.2,0.081684
63.6,25.4,0.06906
63.6,25.6,0.051695
63.6,25.8,0.034342
63.6,26,0.020488
63.6,26.2,0.01139
63.6,26.4,0.006513
63.6,26.6,0.004642
63.6,26.8,0.004662
63.6,27,0.00576
63.6,27.2,0.007272
63.6,27.4,0.008544
63.6,27.6,0.009006
63.6,27.8,0.008394
63.6,28,0.006881
63.6,28.2,0.004981
63.6,28.4,0.003278
63.6,28.6,0.002232
63.6,28.8,0.002129
63.6,29,0.003137
63.6,29.2,0.005297
63.6,29.4,0.008379
63.6,29.6,0.011736
63.6,29.8,0.014375
63.6,30,0.015369
63.6,30.2,0.014329
63.6,30.4,0.01165
63.6,30.6,0.00826
63.6,30.8,0.005106
63.6,31,0.002753
63.6,31.2,0.001294
63.6,31.4,0.000531
63.8,21,0.000461
63.8,21.2,0.000728
63.8,21.4,0.001005
63.8,21.6,0.001213
63.8,21.8,0.00128
63.8,22,0.001185
63.8,22.2,0.00097
63.8,22.4,0.00074
63.8,22.6,0.000618
63.8,22.8,0.000761
63.8,23,0.001349
63.8,23.2,0.002621
63.8,23.4,0.004876
63.8,23.6,0.008473
63.8,23.8,0.013877
63.8,24,0.021638
63.8,24.2,0.032135
63.8,24.4,0.045003
63.8,24.6,0.058463
63.8,24.8,0.06928
63.8,25,0.073868
63.8,25.2,0.070194
63.8,25.4,0.059099
63.8,25.6,0.043959
63.8,25.8,0.028909
63.8,26,0.016963
63.8,26.2,0.009217
63.8,26.4,0.005283
63.8,26.6,0.004197
63.8,26.8,0.005053
63.8,27,0.007096
63.8,27.2,0.009551
63.8,27.4,0.011535
63.8,27.6,0.012281
63.8,27.8,0.011456
63.8,28,0.00935
63.8,28.2,0.006708
63.8,28.4,0.004351
63.8,28.6,0.002866
63.8,28.8,0.002598
63.8,29,0.003706
63.8,29.2,0.006201
63.8,29.4,0.009789
63.8,29.6,0.013698
63.8,29.8,0.016777
63.8,30,0.017928
63.8,30.2,0.01671
63.8,30.4,0.013581
63.8,30.6,0.009626
63.8,30.8,0.005949
63.8,31,0.003207
63.8,31.2,0.001507
63.8,31.4,0.000618
63.8,31.6,0.000221
64,21.4,0.0004
64,21.6,0.000485
64,21.8,0.000514
64,22,0.000486
64,22.2,0.000422
64,22.4,0.000396
64,22.6,0.000518
64,22.8,0.000967
64,23,0.001971
64,23.2,0.003781
64,23.4,0.006581
64,23.6,0.01046
64,23.8,0.015485
64,24,0.021837
64,24.2,0.029778
64,24.4,0.039206
64,24.6,0.048983
64,24.8,0.056741
64,25,0.059702
64,25.2,0.056243
64,25.4,0.047022
64,25.6,0.034727
64,25.8,0.022646
64,26,0.01317
64,26.2,0.007166
64,26.4,0.004392
64,26.6,0.004176
64,26.8,0.005865
64,27,0.008814
64,27.2,0.012166
64,27.4,0.014837
64,27.6,0.015842
64,27.8,0.014776
64,28,0.012039
64,28.2,0.008607
64,28.4,0.005523
64,28.6,0.003525
64,28.8,0.002975
64,29,0.004002
64,29.2,0.006568
64,29.4,0.010323
64,29.6,0.014434
64,29.8,0.017669
64,30,0.018877
64,30.2,0.017588
64,30.4,0.014294
64,30.6,0.01013
64,30.8,0.00626
64,31,0.003374
64,31.2,0.001585
64,31.4,0.00065
64,31.6,0.000232
64.2,22.4,0.000301
64.2,22.6,0.000629
64.2,22.8,0.001427
64.2,23,0.003022
64.2,23.2,0.005699
64.2,23.4,0.009528
64.2,23.6,0.014249
64.2,23.8,0.019379
64.2,24,0.024573
64.2,24.2,0.02986
64.2,24.4,0.035411
64.2,24.6,0.040874
64.2,24.8,0.044951
64.2,25,0.045834
64.2,25.2,0.042365
64.2,25.4,0.034978
64.2,25.6,0.025586
64.2,25.8,0.016552
64.2,26,0.00959
64.2,26.2,0.005346
64.2,26.4,0.003698
64.2,26.6,0.004254
64.2,26.8,0.006632
64.2,27,0.010297
64.2,27.2,0.014352
64.2,27.4,0.017562
64.2,27.6,0.018772
64.2,27.8,0.017509
64.2,28,0.014257
64.2,28.2,0.010176
64.2,28.4,0.006488
64.2,28.6,0.004026
64.2,28.8,0.003156
64.2,29,0.003953
64.2,29.2,0.006305
64.2,29.4,0.00984
64.2,29.6,0.013732
64.2,29.8,0.016798
64.2,30,0.01794
64.2,30.2,0.016717
64.2,30.4,0.013584
64.2,30.6,0.009626
64.2,30.8,0.005949
64.2,31,0.003207
64.2,31.2,0.001507
64.2,31.4,0.000618
64.2,31.6,0.000221
64.4,22.4,0.00033
64.4,22.6,0.00086
64.4,22.8,0.002063
64.4,23,0.004388
64.4,23.2,0.008192
64.4,23.4,0.013438
64.4,23.6,0.019466
64.4,23.8,0.025169
64.4,24,0.029569
64.4,24.2,0.032397
64.4,24.4,0.034096
64.4,24.6,0.035157
64.4,24.8,0.035412
64.4,25,0.034043
64.4,25.2,0.03034
64.4,25.4,0.024496
64.4,25.6,0.017656
64.4,25.8,0.011311
64.4,26,0.006565
64.4,26.2,0.003838
64.4,26.4,0.00311
64.4,26.6,0.004244
64.4,26.8,0.007058
64.4,27,0.011147
64.4,27.2,0.015607
64.4,27.4,0.019125
64.4,27.6,0.020452
64.4,27.8,0.019088
64.4,28,0.015551
64.4,28.2,0.0111
64.4,28.4,0.007054
64.4,28.6,0.004286
64.4,28.8,0.003136
64.4,29,0.00361
64.4,29.2,0.005534
64.4,29.4,0.008516
64.4,29.6,0.011825
64.4,29.8,0.014442
64.4,30,0.015411
64.4,30.2,0.014355
64.4,30.4,0.011665
64.4,30.6,0.008269
64.4,30.8,0.005106
64.4,31,0.002753
64.4,31.2,0.001294
64.4,31.4,0.000531
64.6,22.4,0.000409
64.6,22.6,0.001121
64.6,22.8,0.002726
64.6,23,0.005795
64.6,23.2,0.010772
64.6,23.4,0.017515
64.6,23.6,0.025007
64.6,23.8,0.031527
64.6,24,0.035477
64.6,24.2,0.036281
64.6,24.4,0.034622
64.6,24.6,0.031765
64.6,24.8,0.028571
64.6,25,0.025104
64.6,25.2,0.021037
64.6,25.4,0.016334
64.6,25.6,0.011489
64.6,25.8,0.007263
64.6,26,0.004244
64.6,26.2,0.002676
64.6,26.4,0.002621
64.6,26.6,0.004115
64.6,26.8,0.007138
64.6,27,0.011373
64.6,27.2,0.015974
64.6,27.4,0.019596
64.6,27.6,0.020985
64.6,27.8,0.019611
64.6,28,0.016011
64.6,28.2,0.011463
64.6,28.4,0.007305
64.6,28.6,0.004403
64.6,28.8,0.003053
64.6,29,0.003177
64.6,29.2,0.004551
64.6,29.4,0.0068
64.6,29.6,0.009313
64.6,29.8,0.011293
64.6,30,0.01201
64.6,30.2,0.011169
64.6,30.4,0.009071
64.6,30.6,0.006432
64.6,30.8,0.003979
64.6,31,0.002147
64.6,31.2,0.001015
64.6,31.4,0.000416
64.8,22.4,0.000476
64.8,22.6,0.001327
64.8,22.8,0.003231
64.8,23,0.006871
64.8,23.2,0.012744
64.8,23.4,0.020663
64.8,23.6,0.029327
64.8,23.8,0.036569
64.8,24,0.040314
64.8,24.2,0.039731
64.8,24.4,0.035654
64.8,24.6,0.029901
64.8,24.8,0.024104
64.8,25,0.019
64.8,25.2,0.014571
64.8,25.4,0.010624
64.8,25.6,0.007174
64.8,25.8,0.00444
64.8,26,0.002631
64.8,26.2,0.001875
64.8,26.4,0.00228
64.8,26.6,0.004005
64.8,26.8,0.007147
64.8,27,0.011469
64.8,27.2,0.016142
64.8,27.4,0.019848
64.8,27.6,0.021303
64.8,27.8,0.019974
64.8,28,0.016394
64.8,28.2,0.011841
64.8,28.4,0.007656
64.8,28.6,0.004685
64.8,28.8,0.003174
64.8,29,0.002982
64.8,29.2,0.003798
64.8,29.4,0.005266
64.8,29.6,0.00692
64.8,29.8,0.008203
64.8,30,0.008616
64.8,30.2,0.007966
64.8,30.4,0.006455
64.8,30.6,0.00458
64.8,30.8,0.002841
64.8,31,0.001546
64.8,31.2,0.00074
64.8,31.4,0.00032
65,22.4,0.000504
65,22.6,0.001408
65,22.8,0.003427
65,23,0.007283
65,23.2,0.013511
65,23.4,0.021901
65,23.6,0.031058
65,23.8,0.038625
65,24,0.042312
65,24.2,0.041116
65,24.4,0.035872
65,24.6,0.028619
65,24.8,0.021381
65,25,0.015308
65,25.2,0.010625
65,25.4,0.007106
65,25.6,0.004502
65,25.8,0.002689
65,26,0.001648
65,26.2,0.001428
65,26.4,0.002181
65,26.6,0.004175
65,26.8,0.007583
65,27,0.012231
65,27.2,0.017263
65,27.4,0.02129
65,27.6,0.022947
65,27.8,0.021654
65,28,0.017956
65,28.2,0.013198
65,28.4,0.00879
65,28.6,0.005627
65,28.8,0.003919
65,29,0.003416
65,29.2,0.003731
65,29.4,0.004482
65,29.6,0.005327
65,29.8,0.005921
65,30,0.005996
65,30.2,0.005436
65,30.4,0.004377
65,30.6,0.003115
65,30.8,0.001963
65,31,0.001102
65,31.2,0.000563
65,31.4,0.00028
65,34,0.000631
65.2,22.4,0.000476
65.2,22.6,0.001332
65.2,22.8,0.003245
65.2,23,0.006903
65.2,23.2,0.012827
65.2,23.4,0.020843
65.2,23.6,0.029654
65.2,23.8,0.037036
65.2,24,0.04075
65.2,24.2,0.03974
65.2,24.4,0.034653
65.2,24.6,0.027363
65.2,24.8,0.019883
65.2,25,0.013527
65.2,25.2,0.008725
65.2,25.4,0.005355
65.2,25.6,0.003132
65.2,25.8,0.001784
65.2,26,0.00117
