longitude,latitude,nu4_5,Observed Count,Smoothed Rate,ratio
60.1,25.9,0.0227,0.0,0.0062904,0.27711013215859026
60.1,26.0,0.029,0.0,0.0080252,0.2767310344827586
60.1,26.1,0.0362,0.0,0.0100613,0.2779364640883978
60.1,26.2,0.044,0.0,0.0122641,0.2787295454545455
60.1,26.3,0.0517,0.0,0.0144812,0.280100580270793
60.1,26.4,0.0586,0.0,0.016574,0.2828327645051194
60.1,26.5,0.0644,0.0,0.018454,0.2865527950310559
60.1,26.6,0.0689,0.0,0.0201037,0.2917808417997097
60.1,26.7,0.072,0.0,0.0215631,0.2994875000000001
60.1,26.8,0.074,0.0,0.0228979,0.3094310810810811
60.1,26.9,0.0751,0.0,0.024146,0.3215179760319574
60.1,27.0,0.0754,0.0,0.0252592,0.3350026525198939
60.1,27.1,0.0748,0.0,0.0261001,0.3489318181818182
60.1,27.2,0.073,0.0,0.0264614,0.36248493150684935
60.1,27.3,0.0697,0.0,0.0261295,0.3748852223816356
60.2,22.6,0.0001,0.0,0.0052939,52.93899999999999
60.2,22.7,0.0001,0.0,0.0043211,43.21099999999999
60.2,22.8,0.0001,0.0,0.0033329,33.329
60.2,22.9,0.0001,0.0,0.0024328,24.328
60.2,23.0,0.0002,0.0,0.0016849,8.4245
60.2,23.1,0.0002,0.0,0.0011123,5.5615000000000006
60.2,23.2,0.0002,0.0,0.0007051,3.5254999999999996
60.2,23.3,0.0002,0.0,0.0004343,2.1715
60.2,23.4,0.0002,0.0,0.0002641,1.3205
60.2,23.5,0.0002,0.0,0.0001633,0.8165
60.2,23.6,0.0002,0.0,0.0001064,0.5319999999999999
60.2,23.7,0.0002,0.0,7.7e-05,0.385
60.2,23.8,0.0002,0.0,6.85e-05,0.34249999999999997
60.2,23.9,0.0003,0.0,8.24e-05,0.27466666666666667
60.2,24.0,0.0004,0.0,0.0001237,0.30924999999999997
60.2,24.1,0.0007,0.0,0.0002046,0.2922857142857143
60.2,24.2,0.0011,0.0,0.0003448,0.31345454545454543
60.2,24.3,0.0018,0.0,0.0005597,0.31094444444444447
60.2,24.4,0.0028,0.0,0.0008672,0.3097142857142857
60.2,24.5,0.0041,0.0,0.0012747,0.3109024390243902
60.2,24.6,0.0057,0.0,0.00178,0.31228070175438594
60.2,24.7,0.0076,0.0,0.0023567,0.31009210526315795
60.2,24.8,0.0095,0.0,0.0029534,0.3108842105263158
60.2,24.9,0.0113,0.0,0.0035141,0.31098230088495576
60.2,25.0,0.0128,0.0,0.0039813,0.3110390625
60.2,25.1,0.0138,0.0,0.004305,0.3119565217391304
60.2,25.2,0.0143,0.0,0.0044738,0.31285314685314686
60.2,25.3,0.0145,0.0,0.0045322,0.3125655172413793
60.2,25.4,0.0147,0.0,0.0045697,0.3108639455782313
60.2,25.5,0.0152,0.0,0.0047243,0.31080921052631577
60.2,25.6,0.0165,0.0,0.0051555,0.3124545454545455
60.2,25.7,0.0193,0.0,0.0060104,0.31141968911917095
60.2,25.8,0.0238,0.0,0.0074034,0.3110672268907563
60.2,25.9,0.0301,0.0,0.0093684,0.31124252491694354
60.2,26.0,0.038,0.0,0.0118584,0.3120631578947368
60.2,26.1,0.0472,0.0,0.0147252,0.31197457627118647
60.2,26.2,0.0568,0.0,0.017756,0.3126056338028169
60.2,26.3,0.066,0.0,0.0207033,0.31368636363636365
60.2,26.4,0.074,0.0,0.0233472,0.3155027027027027
60.2,26.5,0.0802,0.0,0.0255475,0.3185473815461347
60.2,26.6,0.0844,0.0,0.02727,0.3231042654028436
60.2,26.7,0.0868,0.0,0.0285858,0.3293294930875576
60.2,26.8,0.0878,0.0,0.0296157,0.33730865603644644
60.2,26.9,0.0876,0.0,0.030462,0.3477397260273973
60.2,27.0,0.0867,0.0,0.0311405,0.35917531718569784
60.2,27.1,0.0849,0.0,0.031546,0.37156654888103646
60.2,27.2,0.082,0.0,0.0314812,0.3839170731707317
60.2,27.3,0.0778,0.0,0.0307223,0.394888174807198
60.3,22.5,0.0001,0.0,0.0051511,51.510999999999996
60.3,22.6,0.0001,0.0,0.0044617,44.617
60.3,22.7,0.0001,0.0,0.0036537,36.537
60.3,22.8,0.0002,0.0,0.0028343,14.1715
60.3,22.9,0.0002,0.0,0.0020896,10.448
60.3,23.0,0.0003,0.0,0.0014725,4.908333333333334
60.3,23.1,0.0003,0.0,0.0010008,3.3360000000000003
60.3,23.2,0.0004,0.0,0.0006651,1.6627499999999997
60.3,23.3,0.0004,0.0,0.0004399,1.09975
60.3,23.4,0.0004,0.0,0.0002949,0.73725
60.3,23.5,0.0004,0.0,0.0002053,0.51325
60.3,23.6,0.0003,0.0,0.0001507,0.5023333333333334
60.3,23.7,0.0003,0.0,0.0001196,0.39866666666666667
60.3,23.8,0.0003,0.0,0.0001103,0.3676666666666667
60.3,23.9,0.0004,0.0,0.0001299,0.32475000000000004
60.3,24.0,0.0005,0.0,0.000189,0.378
60.3,24.1,0.0009,0.0,0.0003058,0.3397777777777778
60.3,24.2,0.0015,0.0,0.0005065,0.33766666666666667
60.3,24.3,0.0024,0.0,0.0008172,0.3405
60.3,24.4,0.0037,0.0,0.001264,0.3416216216216216
60.3,24.5,0.0054,0.0,0.0018557,0.34364814814814815
60.3,24.6,0.0075,0.0,0.0025814,0.3441866666666667
60.3,24.7,0.0099,0.0,0.0034097,0.3444141414141414
60.3,24.8,0.0124,0.0,0.0042673,0.3441370967741936
60.3,24.9,0.0148,0.0,0.0050763,0.3429932432432432
60.3,25.0,0.0167,0.0,0.0057432,0.3439041916167665
60.3,25.1,0.0181,0.0,0.0062059,0.3428674033149171
60.3,25.2,0.0188,0.0,0.0064524,0.34321276595744676
60.3,25.3,0.0191,0.0,0.0065449,0.3426649214659686
60.3,25.4,0.0193,0.0,0.0066161,0.3428031088082901
60.3,25.5,0.02,0.0,0.006855,0.34275
60.3,25.6,0.0219,0.0,0.0074882,0.3419269406392694
60.3,25.7,0.0255,0.0,0.0087211,0.3420039215686275
60.3,25.8,0.0313,0.0,0.0107056,0.3420319488817891
60.3,25.9,0.0394,0.0,0.0134751,0.342007614213198
60.3,26.0,0.0495,0.0,0.0169406,0.34223434343434345
60.3,26.1,0.0609,0.0,0.0208737,0.34275369458128074
60.3,26.2,0.0727,0.0,0.0249471,0.34315130674002753
60.3,26.3,0.0837,0.0,0.0287878,0.34394026284348866
60.3,26.4,0.0928,0.0,0.032073,0.345614224137931
60.3,26.5,0.0994,0.0,0.0345931,0.3480191146881288
60.3,26.6,0.1033,0.0,0.0363088,0.3514888673765731
60.3,26.7,0.1046,0.0,0.0373336,0.35691778202676866
60.3,26.8,0.104,0.0,0.0378711,0.3641451923076923
60.3,26.9,0.1021,0.0,0.0381217,0.3733761018609207
60.3,27.0,0.0994,0.0,0.0381833,0.3841378269617706
60.3,27.1,0.096,0.0,0.0380025,0.395859375
60.3,27.2,0.0919,0.0,0.037396,0.40692056583242653
60.3,27.3,0.0865,1.0,0.0361224,0.4176
60.3,27.4,0.0797,0.0,0.0340002,0.42660225846925975
60.4,22.4,0.0001,0.0,0.0044993,44.993
60.4,22.5,0.0001,0.0,0.0041358,41.358
60.4,22.6,0.0002,0.0,0.003597,17.985
60.4,22.7,0.0002,0.0,0.0029662,14.831
60.4,22.8,0.0003,0.0,0.0023304,7.768
60.4,22.9,0.0004,0.0,0.001756,4.39
60.4,23.0,0.0005,0.0,0.001283,2.5660000000000003
60.4,23.1,0.0006,0.0,0.0009232,1.5386666666666668
60.4,23.2,0.0006,0.0,0.0006665,1.1108333333333333
60.4,23.3,0.0007,0.0,0.0004908,0.7011428571428572
60.4,23.4,0.0006,0.0,0.0003725,0.6208333333333333
60.4,23.5,0.0006,0.0,0.0002899,0.4831666666666667
60.4,23.6,0.0005,0.0,0.0002326,0.46519999999999995
60.4,23.7,0.0005,0.0,0.000194,0.388
60.4,23.8,0.0005,0.0,0.0001802,0.3604
60.4,23.9,0.0005,0.0,0.0002021,0.4042
60.4,24.0,0.0008,0.0,0.0002787,0.348375
60.4,24.1,0.0012,0.0,0.0004387,0.36558333333333337
60.4,24.2,0.0019,0.0,0.0007162,0.3769473684210526
60.4,24.3,0.0031,0.0,0.0011466,0.3698709677419355
60.4,24.4,0.0048,0.0,0.0017636,0.36741666666666667
60.4,24.5,0.007,0.0,0.0025809,0.3687
60.4,24.6,0.0097,0.0,0.0035869,0.36978350515463915
60.4,24.7,0.0128,0.0,0.0047275,0.3693359375
60.4,24.8,0.016,0.0,0.0059105,0.36940625
60.4,24.9,0.019,0.0,0.0070223,0.3695947368421053
60.4,25.0,0.0215,0.0,0.0079403,0.3693162790697675
60.4,25.1,0.0232,0.0,0.0085833,0.36996982758620695
60.4,25.2,0.0242,0.0,0.0089338,0.36916528925619835
60.4,25.3,0.0246,0.0,0.0090762,0.3689512195121951
60.4,25.4,0.0249,0.0,0.0091963,0.3693293172690763
60.4,25.5,0.0259,0.0,0.0095573,0.36900772200772197
60.4,25.6,0.0284,0.0,0.01046,0.3683098591549296
60.4,25.7,0.0331,0.0,0.0121835,0.36808157099697886
60.4,25.8,0.0405,0.0,0.014914,0.3682469135802469
60.4,25.9,0.0507,0.0,0.0186896,0.3686311637080868
60.4,26.0,0.0634,0.0,0.0233686,0.368589905362776
60.4,26.1,0.0776,0.0,0.0286085,0.368666237113402
60.4,26.2,0.0919,0.0,0.0339351,0.36926115342763877
60.4,26.3,0.105,0.0,0.0388249,0.3697609523809524
60.4,26.4,0.1154,0.0,0.0428159,0.37102166377816287
60.4,26.5,0.1223,0.0,0.0456313,0.37310956663941125
60.4,26.6,0.1255,0.0,0.0472177,0.3762366533864542
60.4,26.7,0.1253,0.0,0.0477526,0.38110614525139663
60.4,26.8,0.1227,0.0,0.047559,0.3876039119804401
60.4,26.9,0.1185,0.0,0.046963,0.3963122362869198
60.4,27.0,0.1135,0.0,0.0461781,0.4068555066079295
60.4,27.1,0.1082,0.0,0.0452176,0.41790757855822547
60.4,27.2,0.1023,0.0,0.0439189,0.42931476050830886
60.4,27.3,0.0956,0.0,0.042024,0.43958158995815894
60.4,27.4,0.0876,0.0,0.0393115,0.44876141552511417
60.4,27.5,0.0784,0.0,0.0357161,0.45556250000000004
60.5,21.8,0.0001,0.0,0.0017232,17.232
60.5,21.9,0.0001,0.0,0.0022221,22.220999999999997
60.5,22.0,0.0001,0.0,0.002715,27.15
60.5,22.1,0.0001,0.0,0.0031362,31.362
60.5,22.2,0.0001,0.0,0.003424,34.239999999999995
60.5,22.3,0.0001,0.0,0.0035311,35.311
60.5,22.4,0.0001,0.0,0.0034446,34.446
60.5,22.5,0.0002,0.0,0.0031816,15.908
60.5,22.6,0.0003,0.0,0.0027926,9.308666666666667
60.5,22.7,0.0004,0.0,0.0023407,5.851749999999999
60.5,22.8,0.0005,0.0,0.0018897,3.7794
60.5,22.9,0.0007,0.0,0.0014877,2.1252857142857144
60.5,23.0,0.0008,0.0,0.0011634,1.4542499999999998
60.5,23.1,0.001,0.0,0.0009199,0.9198999999999999
60.5,23.2,0.0011,0.0,0.000745,0.6772727272727272
60.5,23.3,0.0011,0.0,0.0006188,0.5625454545454545
60.5,23.4,0.0011,0.0,0.000523,0.47545454545454546
60.5,23.5,0.001,0.0,0.0004428,0.44279999999999997
60.5,23.6,0.0009,0.0,0.0003726,0.41400000000000003
60.5,23.7,0.0008,0.0,0.0003164,0.39549999999999996
60.5,23.8,0.0007,0.0,0.0002889,0.4127142857142857
60.5,23.9,0.0008,0.0,0.0003077,0.384625
60.5,24.0,0.001,0.0,0.0003996,0.3996
60.5,24.1,0.0016,0.0,0.0006065,0.3790625
60.5,24.2,0.0025,0.0,0.00097,0.388
60.5,24.3,0.0039,0.0,0.0015395,0.3947435897435898
60.5,24.4,0.006,0.0,0.0023586,0.3931
60.5,24.5,0.0088,0.0,0.0034434,0.39129545454545456
60.5,24.6,0.0122,0.0,0.0047764,0.3915081967213115
60.5,24.7,0.0161,0.0,0.0062847,0.39035403726708073
60.5,24.8,0.0201,0.0,0.0078485,0.39047263681592037
60.5,24.9,0.0239,0.0,0.0093214,0.39001673640167367
60.5,25.0,0.027,0.0,0.0105384,0.3903111111111111
60.5,25.1,0.0292,0.0,0.0113919,0.3901335616438356
60.5,25.2,0.0304,0.0,0.0118726,0.390546052631579
60.5,25.3,0.031,0.0,0.0120901,0.3900032258064516
60.5,25.4,0.0315,0.0,0.0122877,0.3900857142857143
60.5,25.5,0.0329,0.0,0.0128115,0.38940729483282677
60.5,25.6,0.0361,0.0,0.0140549,0.3893324099722992
60.5,25.7,0.042,0.0,0.0163773,0.3899357142857143
60.5,25.8,0.0514,0.0,0.0200096,0.3892918287937743
60.5,25.9,0.0642,0.0,0.0249866,0.38919937694704054
60.5,26.0,0.0798,0.0,0.0310849,0.38953508771929823
60.5,26.1,0.0971,0.0,0.0378423,0.3897250257466529
60.5,26.2,0.1144,0.0,0.0446077,0.38992744755244757
60.5,26.3,0.1297,0.0,0.0506686,0.3906599845797995
60.5,26.4,0.1414,0.0,0.0554096,0.3918642149929279
60.5,26.5,0.1485,0.0,0.0584554,0.39363905723905723
60.5,26.6,0.1507,0.0,0.0597558,0.39652156602521565
60.5,26.7,0.1486,1.0,0.0595757,0.40091318977119783
60.5,26.8,0.1434,0.0,0.0583777,0.40709693165969313
60.5,26.9,0.1364,0.0,0.0566519,0.41533651026392965
60.5,27.0,0.1287,0.0,0.0547533,0.4254335664335664
60.5,27.1,0.1209,0.0,0.0527924,0.4366617038875104
60.5,27.2,0.113,0.0,0.0506375,0.4481194690265487
60.5,27.3,0.1046,0.0,0.048014,0.45902485659655834
60.5,27.4,0.0954,0.0,0.0446527,0.4680576519916142
60.5,27.5,0.0851,0.0,0.0404357,0.4751551116333725
60.5,27.6,0.074,0.0,0.0354756,0.47940000000000005
60.6,21.6,0.0003,0.0,0.0007427,2.4756666666666667
60.6,21.7,0.0003,0.0,0.0009844,3.281333333333334
60.6,21.8,0.0002,0.0,0.0012932,6.465999999999999
60.6,21.9,0.0002,0.0,0.0016442,8.221
60.6,22.0,0.0001,0.0,0.0019941,19.941
60.6,22.1,0.0001,0.0,0.0022951,22.951
60.6,22.2,0.0001,0.0,0.0025043,25.043
60.6,22.3,0.0002,0.0,0.0025884,12.941999999999998
60.6,22.4,0.0002,0.0,0.0025378,12.689
60.6,22.5,0.0003,0.0,0.0023705,7.901666666666668
60.6,22.6,0.0004,0.0,0.0021219,5.304749999999999
60.6,22.7,0.0006,0.0,0.0018381,3.0635000000000003
60.6,22.8,0.0009,0.0,0.0015657,1.7396666666666667
60.6,22.9,0.0011,0.0,0.0013349,1.2135454545454545
60.6,23.0,0.0014,0.0,0.0011577,0.8269285714285715
60.6,23.1,0.0016,0.0,0.0010318,0.644875
60.6,23.2,0.0017,0.0,0.0009393,0.5525294117647059
60.6,23.3,0.0018,0.0,0.0008602,0.4778888888888889
60.6,23.4,0.0017,0.0,0.0007805,0.4591176470588236
60.6,23.5,0.0016,0.0,0.0006913,0.4320625
60.6,23.6,0.0014,0.0,0.0005956,0.4254285714285714
60.6,23.7,0.0012,0.0,0.0005094,0.42450000000000004
60.6,23.8,0.0011,0.0,0.0004529,0.4117272727272727
60.6,23.9,0.0011,0.0,0.0004564,0.4149090909090909
60.6,24.0,0.0014,0.0,0.000558,0.3985714285714286
60.6,24.1,0.002,0.0,0.0008084,0.4042
60.6,24.2,0.0031,0.0,0.001264,0.40774193548387094
60.6,24.3,0.0049,0.0,0.0019869,0.4054897959183674
60.6,24.4,0.0074,0.0,0.0030284,0.40924324324324324
60.6,24.5,0.0108,0.0,0.0044086,0.40820370370370374
60.6,24.6,0.015,0.0,0.0061036,0.4069066666666667
60.6,24.7,0.0197,0.0,0.0080185,0.4070304568527919
60.6,24.8,0.0246,0.0,0.0100116,0.4069756097560976
60.6,24.9,0.0292,0.0,0.0118804,0.4068630136986301
60.6,25.0,0.033,0.0,0.0134321,0.40703333333333336
60.6,25.1,0.0358,0.0,0.0145323,0.40593016759776535
60.6,25.2,0.0373,0.0,0.0151714,0.40673994638069705
60.6,25.3,0.0381,0.0,0.0154907,0.4065800524934383
60.6,25.4,0.0389,0.0,0.0157984,0.4061285347043702
60.6,25.5,0.0407,0.0,0.0165315,0.4061793611793612
60.6,25.6,0.0448,0.0,0.018181,0.4058258928571428
60.6,25.7,0.0522,0.0,0.0211917,0.4059712643678161
60.6,25.8,0.0637,0.0,0.0258438,0.40571114599686026
60.6,25.9,0.0793,0.0,0.0321596,0.4055435056746533
60.6,26.0,0.0982,0.0,0.0398393,0.40569551934826886
60.6,26.1,0.1189,0.0,0.0482632,0.4059142136248948
60.6,26.2,0.1393,0.0,0.0565808,0.4061794687724336
60.6,26.3,0.157,0.0,0.063877,0.406859872611465
60.6,26.4,0.1701,0.0,0.0693552,0.4077319223985891
60.6,26.5,0.1772,0.0,0.0725425,0.4093820541760722
60.6,26.6,0.1781,0.0,0.0733931,0.41208927568781584
60.6,26.7,0.1737,0.0,0.0722665,0.416042026482441
60.6,26.8,0.1654,0.0,0.0697921,0.421959492140266
60.6,26.9,0.155,0.0,0.0666594,0.4300606451612903
60.6,27.0,0.1441,0.0,0.0633911,0.43991047883414297
60.6,27.1,0.1334,0.0,0.0602165,0.45139805097451274
60.6,27.2,0.1232,0.0,0.0570519,0.4630836038961039
60.6,27.3,0.1131,0.0,0.0536069,0.47397789566755083
60.6,27.4,0.1025,0.0,0.0495646,0.48355707317073177
60.6,27.5,0.0912,0.0,0.0447452,0.4906271929824561
60.6,27.6,0.0792,0.0,0.0392088,0.49506060606060603
60.6,27.7,0.0669,0.0,0.0332517,0.4970358744394619
60.7,21.4,0.0011,0.0,0.0006162,0.5601818181818181
60.7,21.5,0.0008,0.0,0.0006076,0.7595
60.7,21.6,0.0006,0.0,0.0006684,1.114
60.7,21.7,0.0005,0.0,0.0007976,1.5952
60.7,21.8,0.0004,0.0,0.0009855,2.46375
60.7,21.9,0.0003,0.0,0.0012088,4.029333333333334
60.7,22.0,0.0003,0.0,0.0014381,4.793666666666668
60.7,22.1,0.0002,0.0,0.0016394,8.197
60.7,22.2,0.0002,0.0,0.0017817,8.9085
60.7,22.3,0.0003,0.0,0.0018469,6.156333333333334
60.7,22.4,0.0003,0.0,0.001831,6.1033333333333335
60.7,22.5,0.0005,0.0,0.001748,3.496
60.7,22.6,0.0007,0.0,0.0016277,2.325285714285714
60.7,22.7,0.001,0.0,0.0015019,1.5019
60.7,22.8,0.0013,0.0,0.0013988,1.076
60.7,22.9,0.0017,0.0,0.0013329,0.7840588235294118
60.7,23.0,0.0021,0.0,0.0013047,0.6212857142857143
60.7,23.1,0.0025,0.0,0.0012963,0.51852
60.7,23.2,0.0027,0.0,0.0012868,0.47659259259259257
60.7,23.3,0.0028,0.0,0.001253,0.4475
60.7,23.4,0.0027,0.0,0.0011796,0.4368888888888889
60.7,23.5,0.0025,0.0,0.0010674,0.42696
60.7,23.6,0.0022,0.0,0.0009295,0.4225
60.7,23.7,0.0019,0.0,0.0007917,0.41668421052631577
60.7,23.8,0.0016,0.0,0.000687,0.429375
60.7,23.9,0.0016,0.0,0.000657,0.410625
60.7,24.0,0.0018,0.0,0.0007562,0.4201111111111111
60.7,24.1,0.0025,0.0,0.0010445,0.4178
60.7,24.2,0.0038,0.0,0.0015908,0.41863157894736847
60.7,24.3,0.0059,0.0,0.0024691,0.41849152542372886
60.7,24.4,0.0089,0.0,0.0037412,0.42035955056179775
60.7,24.5,0.013,0.0,0.0054286,0.4175846153846154
60.7,24.6,0.0179,0.0,0.0075011,0.41905586592178773
60.7,24.7,0.0235,0.0,0.009845,0.4189361702127659
60.7,24.8,0.0293,0.0,0.0122814,0.419160409556314
60.7,24.9,0.0348,0.0,0.014568,0.4186206896551724
60.7,25.0,0.0394,0.0,0.0164784,0.4182335025380711
60.7,25.1,0.0427,0.0,0.017851,0.4180562060889929
60.7,25.2,0.0446,0.0,0.018674,0.4186995515695067
60.7,25.3,0.0457,0.0,0.0191245,0.41847921225382934
60.7,25.4,0.0468,0.0,0.0195759,0.41828846153846155
60.7,25.5,0.0492,0.0,0.0205597,0.417880081300813
60.7,25.6,0.0542,0.0,0.0226594,0.418070110701107
60.7,25.7,0.0632,0.0,0.0264092,0.4178670886075949
60.7,25.8,0.0769,0.0,0.0321358,0.41789076723016905
60.7,25.9,0.0954,0.0,0.0398483,0.41769706498951786
60.7,26.0,0.1177,0.0,0.0491561,0.4176389124893798
60.7,26.1,0.1419,0.0,0.0592848,0.4177928118393235
60.7,26.2,0.1654,0.0,0.069169,0.418192261185006
60.7,26.3,0.1855,0.0,0.0776736,0.4187256064690027
60.7,26.4,0.1998,0.0,0.0838214,0.41952652652652656
60.7,26.5,0.2067,0.0,0.0870389,0.42108805031446545
60.7,26.6,0.2061,0.0,0.0872799,0.4234832605531295
60.7,26.7,0.199,0.0,0.0850123,0.4271974874371859
60.7,26.8,0.1873,0.0,0.0810505,0.43273091297383875
60.7,26.9,0.1733,0.0,0.0762939,0.4402417772648586
60.7,27.0,0.1588,0.0,0.0714601,0.45000062972292193
60.7,27.1,0.145,0.0,0.0669126,0.46146620689655177
60.7,27.2,0.1323,0.0,0.0626285,0.47338246409674983
60.7,27.3,0.1204,0.0,0.0583164,0.48435548172757475
60.7,27.4,0.1085,0.0,0.0536089,0.49409124423963136
60.7,27.5,0.0963,0.0,0.048257,0.5011111111111112
60.7,27.6,0.0835,0.0,0.0422536,0.5060311377245509
60.7,27.7,0.0706,0.0,0.0358481,0.5077634560906515
60.8,21.2,0.0029,0.0,0.0012638,0.43579310344827593
60.8,21.3,0.0023,0.0,0.0010396,0.45199999999999996
60.8,21.4,0.0018,0.0,0.0008646,0.48033333333333333
60.8,21.5,0.0014,0.0,0.0007541,0.5386428571428571
60.8,21.6,0.001,0.0,0.0007137,0.7136999999999999
60.8,21.7,0.0008,0.0,0.0007401,0.925125
60.8,21.8,0.0007,0.0,0.0008232,1.176
60.8,21.9,0.0005,0.0,0.0009412,1.8824
60.8,22.0,0.0005,0.0,0.0010715,2.143
60.8,22.1,0.0004,0.0,0.0011905,2.97625
60.8,22.2,0.0004,0.0,0.0012783,3.19575
60.8,22.3,0.0005,0.0,0.0013281,2.6562
60.8,22.4,0.0006,0.0,0.0013415,2.235833333333334
60.8,22.5,0.0008,0.0,0.001333,1.66625
60.8,22.6,0.0011,0.0,0.0013282,1.2074545454545456
60.8,22.7,0.0015,0.0,0.0013482,0.8987999999999999
60.8,22.8,0.002,0.0,0.0014078,0.7039
60.8,22.9,0.0026,0.0,0.0015067,0.5795
60.8,23.0,0.0032,0.0,0.0016277,0.5086562499999999
60.8,23.1,0.0037,0.0,0.0017434,0.4711891891891892
60.8,23.2,0.004,0.0,0.0018175,0.45437500000000003
60.8,23.3,0.0041,0.0,0.0018252,0.445170731707317
60.8,23.4,0.004,0.0,0.0017494,0.43734999999999996
60.8,23.5,0.0037,0.0,0.0015994,0.43227027027027026
60.8,23.6,0.0032,0.0,0.0013949,0.43590624999999994
60.8,23.7,0.0028,0.0,0.0011811,0.42182142857142857
60.8,23.8,0.0023,0.0,0.0010045,0.4367391304347826
60.8,23.9,0.0022,0.0,0.0009212,0.41872727272727267
60.8,24.0,0.0023,0.0,0.0009998,0.434695652173913
60.8,24.1,0.0031,0.0,0.001311,0.4229032258064517
