longitude,latitude,nu5_5,Observed Count,Smoothed Rate,ratio
60.4,24.6,0.0024,0,0.0019559,0.8149583333333335
60.4,24.7,0.0027,0,0.0022324,0.8268148148148147
60.4,24.8,0.003,0,0.0024731,0.8243666666666667
60.4,24.9,0.0032,0,0.0026637,0.83240625
60.4,25.0,0.0034,0,0.0027941,0.8217941176470588
60.4,25.1,0.0035,0,0.0028615,0.8175714285714285
60.4,25.2,0.0035,0,0.0028688,0.8196571428571429
60.4,25.3,0.0034,0,0.0028266,0.8313529411764706
60.4,25.4,0.0033,0,0.002748,0.8327272727272728
60.4,25.5,0.0031,0,0.0026473,0.8539677419354839
60.4,25.6,0.003,0,0.0025399,0.8466333333333332
60.4,25.7,0.0028,0,0.0024395,0.87125
60.4,25.8,0.0026,0,0.0023584,0.9070769230769231
60.4,25.9,0.0025,0,0.002308,0.9232
60.4,26.0,0.0024,0,0.0022998,0.95825
60.4,26.1,0.0023,0,0.0023473,1.0205652173913045
60.4,26.2,0.0023,0,0.002463,1.0708695652173912
60.4,26.3,0.0024,0,0.002661,1.1087500000000001
60.4,26.4,0.0026,0,0.0029526,1.1356153846153847
60.4,26.5,0.0029,0,0.0033441,1.153137931034483
60.4,26.6,0.0033,0,0.0038334,1.1616363636363636
60.4,26.7,0.0039,0,0.0044079,1.1302307692307694
60.4,26.8,0.0045,0,0.0050411,1.1202444444444444
60.4,26.9,0.0053,0,0.0056961,1.0747358490566037
60.4,27.0,0.006,0,0.006326,1.0543333333333333
60.4,27.1,0.0067,0,0.0068795,1.0267910447761195
60.4,27.2,0.0073,0,0.0073063,1.00086301369863
60.4,27.3,0.0077,0,0.0075636,0.9822857142857143
60.4,27.4,0.0079,0,0.0076229,0.9649240506329113
60.4,27.5,0.0079,0,0.0074722,0.9458481012658227
60.5,21.8,0.0002,0,0.0002119,1.0594999999999999
60.5,21.9,0.0002,0,0.0001991,0.9954999999999999
60.5,22.0,0.0002,0,0.000181,0.905
60.5,22.1,0.0002,0,0.0001594,0.7969999999999999
60.5,22.2,0.0002,0,0.0001359,0.6795
60.5,22.3,0.0001,0,0.0001122,1.1219999999999999
60.5,22.4,0.0001,0,8.97e-05,0.8969999999999999
60.5,22.5,0.0001,0,6.95e-05,0.695
60.5,22.6,0.0001,0,5.21e-05,0.521
60.5,23.5,0.0001,0,6.37e-05,0.637
60.5,23.6,0.0001,0,0.0001045,1.045
60.5,23.7,0.0002,0,0.0001659,0.8294999999999999
60.5,23.8,0.0003,0,0.0002552,0.8506666666666668
60.5,23.9,0.0004,0,0.0003786,0.9464999999999999
60.5,24.0,0.0006,0,0.000543,0.905
60.5,24.1,0.0009,0,0.0007531,0.8367777777777778
60.5,24.2,0.0012,0,0.00101,0.8416666666666668
60.5,24.3,0.0015,0,0.001311,0.874
60.5,24.4,0.0019,0,0.0016459,0.8662631578947368
60.5,24.5,0.0023,0,0.0020008,0.8699130434782609
60.5,24.6,0.0027,0,0.0023564,0.8727407407407406
60.5,24.7,0.0031,0,0.002692,0.8683870967741936
60.5,24.8,0.0034,0,0.0029858,0.8781764705882353
60.5,24.9,0.0037,0,0.0032199,0.8702432432432432
60.5,25.0,0.0039,0,0.0033827,0.8673589743589745
60.5,25.1,0.004,0,0.0034718,0.86795
60.5,25.2,0.004,0,0.0034894,0.8723500000000001
60.5,25.3,0.0039,0,0.0034458,0.8835384615384616
60.5,25.4,0.0038,0,0.003357,0.883421052631579
60.5,25.5,0.0037,0,0.0032381,0.875162162162162
60.5,25.6,0.0035,0,0.003105,0.8871428571428571
60.5,25.7,0.0033,0,0.0029735,0.9010606060606061
60.5,25.8,0.0031,0,0.0028556,0.9211612903225807
60.5,25.9,0.003,0,0.0027637,0.9212333333333333
60.5,26.0,0.0029,0,0.0027107,0.9347241379310345
60.5,26.1,0.0028,0,0.0027126,0.9687857142857143
60.5,26.2,0.0028,0,0.002785,0.9946428571428572
60.5,26.3,0.0029,0,0.002946,1.0158620689655173
60.5,26.4,0.003,0,0.0032117,1.0705666666666667
60.5,26.5,0.0034,0,0.0035926,1.0566470588235295
60.5,26.6,0.0038,0,0.0040898,1.0762631578947368
60.5,26.7,0.0044,0,0.004692,1.0663636363636364
60.5,26.8,0.0051,0,0.0053729,1.0535098039215685
60.5,26.9,0.0059,0,0.0060924,1.0326101694915255
60.5,27.0,0.0067,0,0.0067991,1.0147910447761193
60.5,27.1,0.0074,0,0.0074334,1.0045135135135135
60.5,27.2,0.008,0,0.0079375,0.9921875
60.5,27.3,0.0085,0,0.0082605,0.9718235294117646
60.5,27.4,0.0087,0,0.0083672,0.9617471264367816
60.5,27.5,0.0087,0,0.0082404,0.9471724137931036
60.5,27.6,0.0084,0,0.0078852,0.9387142857142858
60.6,21.6,0.0004,0,0.0003397,0.84925
60.6,21.7,0.0004,0,0.0003409,0.85225
60.6,21.8,0.0004,0,0.0003312,0.8279999999999998
60.6,21.9,0.0003,0,0.0003115,1.0383333333333333
60.6,22.0,0.0003,0,0.0002836,0.9453333333333335
60.6,22.1,0.0003,0,0.00025,0.8333333333333334
60.6,22.2,0.0002,0,0.0002135,1.0675000000000001
60.6,22.3,0.0002,0,0.0001765,0.8825
60.6,22.4,0.0002,0,0.0001414,0.707
60.6,22.5,0.0001,0,0.0001097,1.097
60.6,22.6,0.0001,0,8.24e-05,0.824
60.6,22.7,0.0001,0,6e-05,0.6
60.6,23.4,0.0001,0,4.65e-05,0.46499999999999997
60.6,23.5,0.0001,0,7.54e-05,0.754
60.6,23.6,0.0001,0,0.0001222,1.2219999999999998
60.6,23.7,0.0002,0,0.0001939,0.9694999999999999
60.6,23.8,0.0003,0,0.0002984,0.9946666666666667
60.6,23.9,0.0005,0,0.0004434,0.8867999999999999
60.6,24.0,0.0007,0,0.0006358,0.9082857142857143
60.6,24.1,0.001,0,0.0008817,0.8817
60.6,24.2,0.0013,0,0.0011824,0.9095384615384615
60.6,24.3,0.0017,0,0.0015342,0.9024705882352942
60.6,24.4,0.0021,0,0.0019266,0.9174285714285715
60.6,24.5,0.0026,0,0.0023437,0.901423076923077
60.6,24.6,0.003,0,0.0027621,0.9207
60.6,24.7,0.0034,0,0.0031576,0.9287058823529413
60.6,24.8,0.0038,0,0.0035074,0.9229999999999999
60.6,24.9,0.0041,0,0.0037885,0.9240243902439024
60.6,25.0,0.0044,0,0.0039884,0.9064545454545453
60.6,25.1,0.0045,0,0.0041038,0.9119555555555557
60.6,25.2,0.0045,0,0.0041374,0.9194222222222224
60.6,25.3,0.0045,0,0.0040997,0.9110444444444445
60.6,25.4,0.0044,0,0.004009,0.9111363636363636
60.6,25.5,0.0042,0,0.0038809,0.9240238095238096
60.6,25.6,0.0041,0,0.0037326,0.910390243902439
60.6,25.7,0.0039,0,0.003579,0.9176923076923078
60.6,25.8,0.0037,0,0.0034333,0.9279189189189189
60.6,25.9,0.0035,0,0.0033081,0.9451714285714286
60.6,26.0,0.0034,0,0.003218,0.9464705882352942
60.6,26.1,0.0033,0,0.0031802,0.9636969696969697
60.6,26.2,0.0033,0,0.0032146,0.9741212121212122
60.6,26.3,0.0034,0,0.0033428,0.9831764705882353
60.6,26.4,0.0036,0,0.0035852,0.9958888888888889
60.6,26.5,0.0039,0,0.0039562,1.0144102564102564
60.6,26.6,0.0044,0,0.0044602,1.0136818181818181
60.6,26.7,0.005,0,0.0050869,1.01738
60.6,26.8,0.0057,0,0.0058098,1.0192631578947369
60.6,26.9,0.0065,0,0.0065855,1.0131538461538463
60.6,27.0,0.0073,0,0.007357,1.0078082191780822
60.6,27.1,0.0081,0,0.0080593,0.9949753086419754
60.6,27.2,0.0087,0,0.0086268,0.9915862068965519
60.6,27.3,0.0092,0,0.0090012,0.9783913043478262
60.6,27.4,0.0094,0,0.0091415,0.9725
60.6,27.5,0.0093,0,0.0090261,0.9705483870967743
60.6,27.6,0.009,0,0.0086584,0.9620444444444445
60.6,27.7,0.0085,0,0.0080652,0.9488470588235293
60.7,21.4,0.0005,0,0.0004625,0.925
60.7,21.5,0.0005,0,0.000496,0.992
60.7,21.6,0.0005,0,0.0005148,1.0296
60.7,21.7,0.0005,0,0.0005172,1.0344
60.7,21.8,0.0005,0,0.0005031,1.0062
60.7,21.9,0.0005,0,0.0004738,0.9476
60.7,22.0,0.0005,0,0.000432,0.864
60.7,22.1,0.0004,0,0.0003814,0.9534999999999999
60.7,22.2,0.0003,0,0.0003262,1.0873333333333335
60.7,22.3,0.0003,0,0.0002702,0.9006666666666667
60.7,22.4,0.0002,0,0.0002168,1.084
60.7,22.5,0.0002,0,0.0001685,0.8425
60.7,22.6,0.0001,0,0.0001268,1.2679999999999998
60.7,22.7,0.0001,0,9.25e-05,0.9249999999999999
60.7,22.8,0.0001,0,6.64e-05,0.664
60.7,23.4,0.0001,0,5.4e-05,0.5399999999999999
60.7,23.5,0.0001,0,8.7e-05,0.87
60.7,23.6,0.0001,0,0.0001404,1.404
60.7,23.7,0.0002,0,0.0002219,1.1095
60.7,23.8,0.0004,0,0.0003403,0.8507499999999999
60.7,23.9,0.0005,0,0.0005046,1.0092
60.7,24.0,0.0008,0,0.0007235,0.9043749999999999
60.7,24.1,0.0011,0,0.0010031,0.9119090909090909
60.7,24.2,0.0014,0,0.0013453,0.9609285714285715
60.7,24.3,0.0018,0,0.0017466,0.9703333333333334
60.7,24.4,0.0023,0,0.0021941,0.9539565217391305
60.7,24.5,0.0028,0,0.0026697,0.9534642857142858
60.7,24.6,0.0033,0,0.0031494,0.9543636363636364
60.7,24.7,0.0038,0,0.0036048,0.9486315789473684
60.7,24.8,0.0042,0,0.0040088,0.9544761904761905
60.7,24.9,0.0046,0,0.0043382,0.9430869565217392
60.7,25.0,0.0048,0,0.0045781,0.9537708333333333
60.7,25.1,0.005,0,0.0047248,0.94496
60.7,25.2,0.005,0,0.0047811,0.95622
60.7,25.3,0.005,0,0.004758,0.9516
60.7,25.4,0.0049,0,0.004675,0.9540816326530613
60.7,25.5,0.0048,0,0.0045477,0.9474375
60.7,25.6,0.0046,0,0.0043949,0.955413043478261
60.7,25.7,0.0045,0,0.0042307,0.9401555555555557
60.7,25.8,0.0043,0,0.004068,0.9460465116279069
60.7,25.9,0.0041,0,0.0039205,0.9562195121951219
60.7,26.0,0.004,0,0.0038024,0.9506
60.7,26.1,0.0039,0,0.003733,0.9571794871794873
60.7,26.2,0.0039,0,0.0037347,0.9576153846153846
60.7,26.3,0.0039,0,0.0038343,0.9831538461538463
60.7,26.4,0.0041,0,0.0040553,0.9890975609756097
60.7,26.5,0.0044,0,0.0044159,1.0036136363636363
60.7,26.6,0.0049,0,0.0049231,1.0047142857142857
60.7,26.7,0.0055,0,0.005568,1.0123636363636364
60.7,26.8,0.0063,0,0.0063231,1.0036666666666667
60.7,26.9,0.0071,0,0.0071424,1.0059718309859154
60.7,27.0,0.008,0,0.0079644,0.9955499999999999
60.7,27.1,0.0087,0,0.0087182,1.0020919540229887
60.7,27.2,0.0094,0,0.009332,0.9927659574468085
60.7,27.3,0.0098,0,0.0097416,0.9940408163265306
60.7,27.4,0.01,0,0.009901,0.9901
60.7,27.5,0.01,0,0.0097853,0.97853
60.7,27.6,0.0096,0,0.009397,0.9788541666666668
60.7,27.7,0.009,0,0.0087636,0.9737333333333333
60.8,21.2,0.0005,0,0.0005347,1.0694000000000001
60.8,21.3,0.0006,0,0.0006128,1.0213333333333334
60.8,21.4,0.0007,0,0.0006798,0.9711428571428572
60.8,21.5,0.0007,0,0.0007298,1.0425714285714285
60.8,21.6,0.0008,0,0.0007584,0.948
60.8,21.7,0.0008,0,0.0007629,0.953625
60.8,21.8,0.0008,0,0.000743,0.9287499999999999
60.8,21.9,0.0007,0,0.0007007,1.001
60.8,22.0,0.0007,0,0.0006398,0.914
60.8,22.1,0.0006,0,0.0005659,0.9431666666666668
60.8,22.2,0.0005,0,0.0004847,0.9694
60.8,22.3,0.0004,0,0.0004021,1.00525
60.8,22.4,0.0003,0,0.0003232,1.0773333333333335
60.8,22.5,0.0003,0,0.0002517,0.8390000000000001
60.8,22.6,0.0002,0,0.0001898,0.949
60.8,22.7,0.0001,0,0.0001388,1.3880000000000001
60.8,22.8,0.0001,0,9.94e-05,0.994
60.8,22.9,0.0001,0,6.98e-05,0.698
60.8,23.0,0.0001,0,4.95e-05,0.49499999999999994
60.8,23.4,0.0001,0,6.2e-05,0.62
60.8,23.5,0.0001,0,9.8e-05,0.9799999999999999
60.8,23.6,0.0002,0,0.0001567,0.7834999999999999
60.8,23.7,0.0003,0,0.0002466,0.822
60.8,23.8,0.0004,0,0.0003769,0.9422499999999999
60.8,23.9,0.0006,0,0.0005587,0.9311666666666667
60.8,24.0,0.0008,0,0.0008008,1.001
60.8,24.1,0.0011,0,0.0011109,1.0099090909090909
60.8,24.2,0.0015,0,0.0014905,0.9936666666666667
60.8,24.3,0.002,0,0.0019346,0.9673
60.8,24.4,0.0025,0,0.0024311,0.97244
60.8,24.5,0.003,0,0.0029596,0.9865333333333334
60.8,24.6,0.0036,0,0.003494,0.9705555555555556
60.8,24.7,0.0041,0,0.0040033,0.9764146341463412
60.8,24.8,0.0046,0,0.0044583,0.9691956521739131
60.8,24.9,0.0049,0,0.004835,0.9867346938775511
60.8,25.0,0.0052,0,0.0051162,0.9838846153846154
60.8,25.1,0.0054,0,0.0052982,0.9811481481481481
60.8,25.2,0.0055,0,0.0053834,0.9788
60.8,25.3,0.0055,0,0.0053843,0.9789636363636364
60.8,25.4,0.0055,0,0.0053196,0.9672000000000001
60.8,25.5,0.0054,0,0.0052062,0.9641111111111111
60.8,25.6,0.0052,0,0.0050614,0.9733461538461539
60.8,25.7,0.0051,0,0.0048984,0.960470588235294
60.8,25.8,0.0049,0,0.0047317,0.9656530612244899
60.8,25.9,0.0047,0,0.0045736,0.9731063829787233
60.8,26.0,0.0046,0,0.0044383,0.9648478260869565
60.8,26.1,0.0045,0,0.0043468,0.9659555555555556
60.8,26.2,0.0045,0,0.0043246,0.9610222222222222
60.8,26.3,0.0046,0,0.0044003,0.9565869565217392
60.8,26.4,0.0047,0,0.0046013,0.979
60.8,26.5,0.0051,0,0.0049502,0.9706274509803922
60.8,26.6,0.0055,0,0.0054558,0.9919636363636365
60.8,26.7,0.0062,0,0.00611,0.9854838709677419
60.8,26.8,0.0069,0,0.0068846,0.9977681159420291
60.8,26.9,0.0077,0,0.0077315,1.004090909090909
60.8,27.0,0.0086,0,0.0085854,0.9983023255813953
60.8,27.1,0.0094,0,0.009371,0.9969148936170213
60.8,27.2,0.01,0,0.0100117,1.00117
60.8,27.3,0.0104,0,0.0104386,1.0037115384615385
60.8,27.4,0.0106,0,0.0106024,1.0002264150943396
60.8,27.5,0.0105,0,0.0104761,0.9977238095238095
60.8,27.6,0.0101,0,0.0100613,0.9961683168316833
60.8,27.7,0.0095,0,0.0093867,0.9880736842105263
60.8,27.8,0.0086,0,0.0085036,0.9887906976744186
60.9,21.0,0.0005,0,0.0005247,1.0494
60.9,21.1,0.0006,0,0.0006429,1.0715000000000001
60.9,21.2,0.0008,0,0.0007622,0.95275
60.9,21.3,0.0009,0,0.0008746,0.9717777777777779
60.9,21.4,0.001,0,0.0009711,0.9711
60.9,21.5,0.001,0,0.0010438,1.0437999999999998
60.9,21.6,0.0011,0,0.001086,0.9872727272727272
60.9,21.7,0.0011,0,0.001094,0.9945454545454544
60.9,21.8,0.0011,0,0.0010669,0.9699090909090908
60.9,21.9,0.001,0,0.0010076,1.0076
60.9,22.0,0.0009,0,0.0009216,1.024
60.9,22.1,0.0008,0,0.0008164,1.0205
60.9,22.2,0.0007,0,0.0007005,1.0007142857142857
60.9,22.3,0.0006,0,0.0005822,0.9703333333333334
60.9,22.4,0.0005,0,0.0004688,0.9376
60.9,22.5,0.0004,0,0.0003657,0.91425
60.9,22.6,0.0003,0,0.0002764,0.9213333333333334
60.9,22.7,0.0002,0,0.0002024,1.0119999999999998
60.9,22.8,0.0001,0,0.0001448,1.448
60.9,22.9,0.0001,0,0.0001013,1.013
60.9,23.0,0.0001,0,7.08e-05,0.708
60.9,23.1,0.0001,0,5.23e-05,0.5229999999999999
60.9,23.3,0.0001,0,5.05e-05,0.505
60.9,23.4,0.0001,0,6.97e-05,0.697
60.9,23.5,0.0001,0,0.0001074,1.0739999999999998
60.9,23.6,0.0002,0,0.00017,0.85
60.9,23.7,0.0003,0,0.0002664,0.8880000000000001
60.9,23.8,0.0004,0,0.0004065,1.01625
60.9,23.9,0.0006,0,0.0006021,1.0035000000000003
60.9,24.0,0.0009,0,0.0008643,0.9603333333333334
60.9,24.1,0.0012,0,0.0011979,0.9982500000000001
60.9,24.2,0.0016,0,0.0016064,1.004
60.9,24.3,0.0021,0,0.0020852,0.9929523809523811
60.9,24.4,0.0026,0,0.0026211,1.0081153846153845
60.9,24.5,0.0032,0,0.0031925,0.9976562499999999
60.9,24.6,0.0038,0,0.0037723,0.9927105263157895
60.9,24.7,0.0043,0,0.0043274,1.0063720930232558
60.9,24.8,0.0048,0,0.0048274,1.0057083333333334
60.9,24.9,0.0052,0,0.0052464,1.008923076923077
60.9,25.0,0.0056,0,0.0055688,0.9944285714285713
60.9,25.1,0.0058,0,0.0057877,0.9978793103448276
60.9,25.2,0.0059,0,0.0059069,1.0011694915254237
60.9,25.3,0.006,0,0.0059401,0.9900166666666667
60.9,25.4,0.0059,0,0.0059047,1.0007966101694914
60.9,25.5,0.0059,0,0.0058173,0.9859830508474576
60.9,25.6,0.0058,0,0.0056945,0.9818103448275862
60.9,25.7,0.0056,0,0.0055491,0.9909107142857143
60.9,25.8,0.0055,0,0.0053925,0.9804545454545455
60.9,25.9,0.0054,0,0.0052363,0.9696851851851852
60.9,26.0,0.0053,0,0.0050969,0.9616792452830188
60.9,26.1,0.0052,0,0.0049948,0.9605384615384616
